relative_path,page,chars,words,images,drawings,flags,excerpt
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,5,633,81,1,278,,5 表1.3 国家财政投入： 年均教育经费（亿元） 清华大学 35.91 中国人民大学 5.96 厦门大学 5.62 北京大学 24.08 四川大学 8.49 北京航空航天大学 8.41 复旦大学 13.12 中山大学 8.04 同济大学 9.61 浙江大学 18.74 表1.4 地域与经济差异： 地区经济 GDP(亿元) 教育经济发展 水平（年人均 GDP
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,6,1012,112,1,335,,6 表1.5 学生需求与预期收益： 高校就业率 非经济收益（分） 经济收益（元） 清华大学工学 98% 100 3167 中国人民大学法学 95.0% 82 2900 厦门大学工学 97.40% 78 2233 北京大学文学 99% 100 2833 四川大学医学 90% 76 2065 北京航空航天大学法学 99.0% 78 2357 复旦大学哲学 95%
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,7,1409,189,1,526,,7 q = (x−Min ) L (1.2) 其次，针对排名类数据，其为常规数字化方法所无法处理的，因为其份额与其数值 成反比，即其数值越小其权重越大。本文中采用了“反序归一权值法”。如式(1.3)所示。 q = Max −x L (1.3) 然后就是针对影响制约同一因素的不同条件的综合数字化，本文中采用了基于工程 运用中的 “均值滤波”法。如式 (1.4)
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,8,1323,148,1,518,,8 表1.9 国家财政投入 综合数字化 清华大学 1 中国人民大学 0.058768 厦门大学 0.048083 北京大学 0.628221 四川大学 0.138278 北京航空航天大学 0.135764 复旦大学 0.283784 中山大学 0.124136 同济大学 0.173476 浙江大学 0.460402 表2.0 地域与经济差异 地区经济 GDP
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,9,1490,162,1,474,,9 表2.2 专业差别 专业排名 专业类型 综合数字化 清华大学工学 1 1 1 中国人民大学法学 1 1 1 厦门大学工学 0.57225434 1 0.786127 北京大学文学 1 0 0.5 四川大学医学 0.98843931 1 0.99422 北京航空航天大学法学 0 1 0.5 复旦大学哲学 0.97687861 0 0.488439 中山大学
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,10,1372,122,1,1,,10 化能力有严重影响。经过研究发现，在小样本的条件下，一般每个权重选 3～8 个训练 样本；在大样本的条件下一本每个权重选 5～10 个训练样本。实际应用中为保证检验 样本子空间包容于训练样本的子空间之内，避免检验样本在试验中出现外推现象，把样 本集中的最大、最小的样本挑选出来作为训练样本。由于数据缺失等原因，本文样本最 终总数共有 27 个（其他 3 所
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,11,657,92,1,16,,11 定义学习的目标函数为：（均方差法） J = 1 2 (di −yi)2 = 1 2 ei 2 m i=1 m i=1 同时BP 算法通过下列公式来调整权值，使目标函数最小：（最速下降法） w(t+1)=w(t)-γ ∂J ∂w 其中，γ为学习率。 具体分析每一层神经网络，可以得到： wij (1)(t+1)= wij (1)(t)-γ ∂J ∂wij 
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,12,265,35,1,18,,12 3.模型求解： 基于以上分析，通过Matlab 编程或使用Matlab 自带的神经网络工具箱便可完成基于 BP 神经网络的收费模型的实际建立与训练。 训练的结果为： 输入X，根据网络的状态方程计算 出网络输出y J = 1 2 (di −yi)2 = 1 2 ei2 m i=1 m i=1 计算目标函数： J<ε 修改权值：w(t+1)=w(t)-γ 
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,13,818,95,2,0,,13 训练误差及步数曲线 横轴：训练步数 纵轴：偏差变量 从结果中可以看出，程序通过20 步达到预设误差。 输入层权值矩阵为： 4.1919 −4.1439 −0.9647 2.9783 4.9677 0.0420 −2.5096 −4.2609 −2.6873 3.3022 −3.9906 1.3280 1.8261 −4.2913 −0.7864 2.6
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,14,453,55,1,19,,14 四、 模型的检验： 网络模型建立起来并完成训练后，它是否能够实现预先期望的功能，对新的输入样 本进行相关预测、解析，也是本文需要完成的。它最终的检验方式就是通过与训练样本 同性质的正确样本数据进行检验与分析。将待检验的样本数据通过 MATLAB 输入，进 行学费的预测。最终将收费模型的预测结果与已知的学费比较，看其误差是否在限定的 范围以内，如果满足条
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,15,666,28,2,0,,15 基于以上的分析，选取样本数据中的另外一部分检验样本进行检验，检验的结果如 下图所示： 从图中可以看出，该BP 神经网络模型较好地实现了模型预测的功能，曲线拟合度较高， 误差限制在(0-0.02)之间。 五、 模型分析与初步结论： 以上完成了神经网络的建立与训练，通过检验与分析，验证了模型的正确性与可用 性。在此基础之上，我们将以正确的模型参数为依据对收
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,16,1170,103,1,11,,16 ans= 1.7052 2.9802 0.9358 1.3606 −2.3245 0.3548 0.0020 −1.0529 −0.9049 3.9706 −1.7718 2.2306 −1.5484 −1.2663 −0.9305 1.3328 −1.9802 2.2645 −0.3381 0.5383 −1.7441 −3.7433 0.9177 
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,17,1408,53,1,0,,17 六、 模型的完善与改进： 一个相对合理的指导、预测模型，需要使用正确、真实的训练、检验样本，这是因 为神经网络模型的应用范围完全是建立在训练样本的性质与变化趋势上的。所以基于 BP 神经网络的收费模型能否对学费的制定起到指导与预测作用，首先取决于模型的训 练与检验样本。在进行因素分析的过程中，选取什么样的指标对这个因素进行表示、选 取这个指标之后，用来
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,18,1693,54,1,0,,18 高等教育经费的合理收入，给高等教育经费提供一个良好的运转环境，间接约束和遏止 高校收费的提高。其次，由于地区经济对学费标准影响比较大，对于地处经济相对落后 地区的优质高校资源，如果不能够通过学费筹措到相对充足的资金，政府则需要提供一 些政策上的倾斜、经济上的补助，确保其办学经费与资源的充足。 从经济的角度来看，实行专业差别收费政策，建立一种杠杆机制，可
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,19,1435,50,1,0,references,19 这个角度而言，即便有《高等学校生均成本核定办法》做前提、规定性保证，但它不一 定就能完全保证核算的公正、合理。这就要求有关部门仔细做好必要的核查与监督，确 保核算不是无法补偿和收回的糊涂帐。当高等教育呼吁成本核算、当教育部门酝酿成本 核算时，必须思考高校和教育部门会不会共同通过成本核定的程序，把不合理的成本合 理化、把不合法的收费合法化，从而继续稳定或
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,20,1487,262,1,1097,appendix,20 九、 附录 表3.1 学校办学水平 排名 声誉 得分 学术资源 得分 学术成果 得分 学生综合 素质得分 教师资 源得分 硬件资 源得分 清华大学 1 100 100 100 100 100 100 中国人民大学 9 82.2 71.1 41.5 85.8 49.6 80.8 厦门大学 19 78 58.6 31.4 83.9 51 49.6 北京大学
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,21,2176,291,1,922,,21 表3.2 学校办学水平数字化 排名 声誉 学术资 源 学术成 果 学生综 合素质 师资力 量 硬件设 施 综合数 字化 清华大学 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 中国人民大学 0.7333 0.4914 0.5787 0.2952 0.5644 0.1443 0.6336 
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,22,1129,121,1,400,,22 表3.3 各地区教育经济差异 地区经济 GDP(亿元) 教育经济发展水平 （年人均GDP） （元） 各地区大学教育发展 水平（分） 北京 8879 57431 100 天津 5014 47972 67.57 上海 11658 65473 74.04 重庆 3938 14011 58.61 华中地区（湘鄂豫） 31051 14170 61.07 华北地区
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,23,933,101,1,363,,23 表3.5 生均教育成本 生均预算教育费用（元） 生均教育成本（元） 北京市 18228.36 24304.48 天津市 9158.63 12211.50667 河北省 3625.97 4834.626667 山西省 3939.48 5252.64 内蒙古自治区 4109.84 5479.786667 辽宁省 4386.89 5849.186667 吉林
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,24,1015,134,1,461,,24 表3.6 生均教育成本数字化 生均预算教育费用 生均教育成本 综合数字化 北京市 1.0000 1.0000 1.0000 天津市 0.4335 0.4335 0.4335 河北省 0.0879 0.0879 0.0879 山西省 0.1074 0.1074 0.1074 内蒙古自治区 0.1181 0.1181 0.1181 辽宁省 0.1354 0
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,25,839,129,1,447,,25 表3.7 学生需求与收益期望 高校就业率 非经济收益（分） 经济收益（元） 清华大学工学 98% 100 3167 中国人民大学法学 95.0% 82 2900 厦门大学工学 97.40% 78 2233 北京大学文学 99% 100 2833 四川大学医学 90% 76 2065 北京航空航天大学法学 99.0% 78 2357 复旦大学哲学 95%
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,26,1614,163,1,542,,26 表3.8 学生需求与收益期望数字化 就业率 非经济收益 经济收益 综合数字化 清华大学工学 92% 1 0.712515489 0.876394052 中国人民大学法学 67% 0.485714286 0.602230483 0.584870479 厦门大学工学 87% 0.371428571 0.326724494 0.521606577 北京大学文
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,27,1180,125,1,498,,27 表3.10 大学国家投入经费及其数字化 年均教育经费（亿元） 清华大学 35.91 中国人民大学 5.96 厦门大学 5.62 北京大学 24.08 四川大学 8.49 北京航空航天大 学 8.41 复旦大学 13.12 中山大学 8.04 同济大学 9.61 浙江大学 18.74 西安交通大学 10.53 中国农业大学 4.98 南京大学 10.46
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,28,561,101,1,352,,28 表3.11 专业差异 专业排名 专业类型 清华大学工学 1 1 中国人民大学法学 1 1 厦门大学工学 75 1 北京大学文学 1 0 四川大学医学 3 1 北京航空航天大学法 学 174 1 复旦大学哲学 5 0 中山大学医学 3 1 同济大学文学 86 0 浙江大学工学 4 1 西安交通大学管理学 9 1 中国农业大学农学 1 1 南京大学哲学 1
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,29,1005,101,1,352,,29 表3.12 专业差异数字化 排名 综合数字化 清华大学工学 1 1 中国人民大学法学 1 1 厦门大学工学 0.572254335 0.786127168 北京大学文学 1 0.5 四川大学医学 0.988439306 0.994219653 北京航空航天大学法 学 0 0.5 复旦大学哲学 0.976878613 0.488439306 中山大学医学
